-5.307262539863586426e-01,-3.324616909027099609e+00,-2.104002237319946289e+00
1.771121382713317871e+00,-2.560975790023803711e+00,-8.115492463111877441e-01
-1.545372903347015381e-01,-1.865152716636657715e+00,-1.353604674339294434e+00
9.213051944971084595e-02,-3.519025087356567383e+00,-1.694600939750671387e+00
1.751643538475036621e+00,-3.275845050811767578e+00,-1.066282629966735840e+00
2.157634735107421875e+00,1.536322116851806641e+00,-6.100829243659973145e-01
1.377334356307983398e+00,-2.180833578109741211e+00,-7.000664621591567993e-02
1.038442134857177734e+00,-9.293207526206970215e-01,-6.873440742492675781e-01
1.366088151931762695e+00,-2.359166860580444336e+00,-2.681732475757598877e-01
1.898587226867675781e+00,-1.656399607658386230e+00,-5.714601278305053711e-02
1.934261322021484375e+00,-1.400631904602050781e+00,1.282569169998168945e+00
5.273091197013854980e-01,-3.349093675613403320e+00,4.325951337814331055e-01
1.711805820465087891e+00,-1.659263014793395996e+00,-3.258565962314605713e-01
1.121291875839233398e+00,-2.649348258972167969e+00,-1.962750673294067383e+00
2.670585513114929199e-01,-2.346986383199691772e-01,-1.734228253364562988e+00
-3.756478056311607361e-02,-1.731153249740600586e+00,-4.408884048461914062e-01
3.002711534500122070e+00,-1.657804965972900391e+00,-9.142184853553771973e-01
1.811722278594970703e+00,-2.297094106674194336e+00,7.100561857223510742e-01
3.152900695800781250e+00,-1.066417574882507324e+00,3.096568584442138672e-01
5.708642482757568359e+00,2.446087598800659180e+00,1.299646735191345215e+00
7.046840190887451172e+00,4.241238594055175781e+00,2.370682954788208008e+00
5.793833255767822266e+00,5.207839488983154297e+00,5.671644806861877441e-01
5.379952907562255859e+00,4.192199707031250000e+00,2.768056988716125488e-01
8.585025787353515625e+00,6.099862575531005859e+00,1.839398145675659180e+00
5.520315647125244141e+00,2.701793432235717773e+00,1.304741144180297852e+00
6.133015155792236328e+00,4.190307140350341797e+00,1.024987697601318359e+00
2.439695596694946289e+00,3.107611417770385742e+00,-2.785107374191284180e+00
6.432671546936035156e+00,5.344900131225585938e+00,-5.272687077522277832e-01
4.958998203277587891e+00,6.481585502624511719e+00,2.744603669270873070e-03
1.000583648681640625e+01,4.060423851013183594e+00,3.920631408691406250e+00
5.318788528442382812e+00,3.298646211624145508e+00,4.185320436954498291e-01
3.140860080718994141e+00,-5.793934464454650879e-01,-3.809619843959808350e-01
7.378125786781311035e-01,-3.473882004618644714e-02,-1.460665345191955566e+00
-3.103728055953979492e+00,-6.327709555625915527e-01,-4.668610394001007080e-01
-4.056492805480957031e+00,6.867136955261230469e-01,-1.024052262306213379e+00
-4.007470607757568359e+00,1.207889556884765625e+00,-1.945069551467895508e+00
-3.935880899429321289e+00,8.344970345497131348e-01,-2.000906705856323242e+00
-4.481853485107421875e+00,3.834548890590667725e-01,-2.716659069061279297e+00
-3.664187192916870117e+00,1.353201150894165039e+00,-2.861191987991333008e+00
-6.324376583099365234e+00,1.542108416557312012e+00,-1.001984596252441406e+00
-6.033327102661132812e+00,6.601129174232482910e-01,-4.039025604724884033e-01
-5.472517967224121094e+00,1.754627704620361328e+00,-1.630479812622070312e+00
-6.455976009368896484e+00,1.230684161186218262e+00,-8.596571683883666992e-01
-5.799329280853271484e+00,9.442462921142578125e-01,-2.730734825134277344e+00
-7.313814163208007812e+00,7.519854903221130371e-01,-6.978473663330078125e-01
-6.218419075012207031e+00,2.458166144788265228e-02,-7.029761075973510742e-01
-5.978857040405273438e+00,7.601892948150634766e-01,-1.561806440353393555e+00
-4.538672447204589844e+00,6.869153976440429688e-01,-2.355229377746582031e+00
-5.565541744232177734e+00,2.000847578048706055e+00,-1.555617094039916992e+00
-5.988142967224121094e+00,1.203878283500671387e+00,-1.505819678306579590e+00
3.294753551483154297e+00,5.386162400245666504e-01,-2.179699182510375977e+00
3.058046340942382812e+00,-2.963543891906738281e+00,1.418889403343200684e+00
1.653499960899353027e+00,-1.770336747169494629e+00,-1.768532633781433105e+00
-1.036548376083374023e+00,-3.824758529663085938e+00,-7.559925913810729980e-01
7.701411843299865723e-01,-9.700703620910644531e-01,-1.979407668113708496e+00
5.169138908386230469e-01,-1.182214260101318359e+00,1.496707797050476074e+00
1.857108473777770996e+00,4.513926208019256592e-01,-5.708155408501625061e-02
7.544193267822265625e-01,-2.205047845840454102e+00,-8.920112252235412598e-01
-1.054929718375205994e-01,-2.027198225259780884e-01,-1.487935066223144531e+00
5.841901898384094238e-01,-5.984563827514648438e-01,-1.952772974967956543e+00
-7.261803150177001953e-01,-8.927299380302429199e-01,-8.804340362548828125e-01
1.415328264236450195e+00,-2.433593273162841797e+00,-1.371292114257812500e+00
-6.111262440681457520e-01,-2.726698160171508789e+00,4.717526957392692566e-02
5.949766635894775391e-01,-2.229713678359985352e+00,-1.362665891647338867e+00
4.792062044143676758e-01,-2.193828076124191284e-01,-1.943379878997802734e+00
1.600896596908569336e+00,-9.724832773208618164e-01,-7.813058495521545410e-01
1.653308868408203125e+00,-1.139308691024780273e+00,-1.463868767023086548e-01
1.267332434654235840e+00,-1.740086555480957031e+00,3.090086281299591064e-01
2.707340955734252930e+00,-1.173984050750732422e+00,-6.099355220794677734e-01
5.425824165344238281e+00,4.683820724487304688e+00,3.280814588069915771e-01
6.933449745178222656e+00,3.937423467636108398e+00,7.915793657302856445e-01
8.872847557067871094e+00,3.962661027908325195e+00,2.369199752807617188e+00
8.217160224914550781e+00,3.911396741867065430e+00,9.463440775871276855e-01
7.614787101745605469e+00,2.834738254547119141e+00,2.599112272262573242e+00
1.021434020996093750e+01,5.842240333557128906e+00,1.509615421295166016e+00
6.446781158447265625e+00,3.514080286026000977e+00,-4.821900427341461182e-01
5.976829528808593750e+00,2.989566087722778320e+00,5.333375930786132812e-01
4.623812198638916016e+00,4.263117313385009766e+00,9.144935011863708496e-01
7.595236778259277344e+00,3.612186908721923828e+00,2.713930904865264893e-01
7.554304122924804688e+00,5.476190567016601562e+00,8.810104131698608398e-01
4.795852661132812500e+00,4.254128932952880859e+00,3.742643594741821289e-01
3.546391010284423828e+00,-8.869472742080688477e-01,-4.007838666439056396e-01
-4.690634608268737793e-01,-1.434739232063293457e+00,-1.248149156570434570e+00
-1.785110592842102051e+00,-5.247880220413208008e-01,-1.835356831550598145e+00
-6.117526531219482422e+00,2.461117655038833618e-01,-1.240347146987915039e+00
-4.770745754241943359e+00,4.804682135581970215e-01,-2.108238220214843750e+00
-5.493358135223388672e+00,-1.825946755707263947e-02,-1.718783736228942871e+00
-6.053472995758056641e+00,8.977495431900024414e-01,-2.017390727996826172e+00
-4.758986949920654297e+00,1.509356975555419922e+00,-1.732240557670593262e+00
-6.358834266662597656e+00,1.375013887882232666e-01,-2.399746656417846680e+00
-5.400399684906005859e+00,-3.995533585548400879e-01,-2.073796749114990234e+00
-6.639209270477294922e+00,1.173710227012634277e+00,-9.665057659149169922e-01
-5.286039352416992188e+00,1.159614086151123047e+00,-1.949244737625122070e+00
-4.821573257446289062e+00,3.279515206813812256e-01,-1.593261003494262695e+00
-4.096179008483886719e+00,1.577651619911193848e+00,-2.365626573562622070e+00
-4.773168563842773438e+00,6.621940732002258301e-01,-2.060083627700805664e+00
-6.994709491729736328e+00,4.297891259193420410e-01,-1.365998685359954834e-01
-6.355422973632812500e+00,2.422688722610473633e+00,-1.452481150627136230e-01
-6.230499744415283203e+00,1.964619874954223633e+00,-1.374970823526382446e-01
-4.941421508789062500e+00,1.167314052581787109e+00,-1.768009543418884277e+00
1.207403779029846191e+00,-9.204354882240295410e-01,-1.494353115558624268e-01
1.488114953041076660e+00,-2.039987087249755859e+00,-8.655406236648559570e-01
2.085898637771606445e+00,-1.746985316276550293e+00,-7.624296545982360840e-01
2.288498133420944214e-01,-2.933848381042480469e+00,-9.983862042427062988e-01
2.145298242568969727e+00,-1.078855752944946289e+00,-3.568307459354400635e-01
2.208850145339965820e+00,-6.972602605819702148e-01,3.416172266006469727e-01
1.539925098419189453e+00,-1.707262039184570312e+00,-5.197544097900390625e-01
2.191763401031494141e+00,-1.068265438079833984e+00,-1.497877687215805054e-01
1.850047945976257324e+00,-1.275735378265380859e+00,-1.862742185592651367e+00
1.980335712432861328e+00,-2.580442905426025391e+00,8.201295137405395508e-02
4.026544988155364990e-01,-1.980383157730102539e+00,-1.232026219367980957e+00
6.789884567260742188e-01,-7.671331763267517090e-01,-3.457145690917968750e-01
2.636023044586181641e+00,-1.819163560867309570e+00,-1.024343818426132202e-01
3.523811697959899902e-01,-1.042457461357116699e+00,-2.324559926986694336e+00
2.269997358322143555e+00,-3.119426012039184570e+00,-2.282737255096435547e+00
1.610339164733886719e+00,-8.722941875457763672e-01,-5.837773084640502930e-01
1.291802406311035156e+00,-8.716223835945129395e-01,-7.383756637573242188e-01
2.243614196777343750e+00,-3.163973331451416016e+00,-1.724815741181373596e-02
3.937000274658203125e+00,-3.278664052486419678e-01,3.853638470172882080e-01
6.048866271972656250e+00,1.746900081634521484e+00,1.167456030845642090e+00
6.144285202026367188e+00,6.058688640594482422e+00,8.581743836402893066e-01
7.789869785308837891e+00,3.171387434005737305e+00,1.414637446403503418e+00
6.135210990905761719e+00,3.457839727401733398e+00,3.487078666687011719e+00
8.216476440429687500e+00,2.454354763031005859e+00,1.973087310791015625e+00
8.592527389526367188e+00,2.519047975540161133e+00,1.887501597404479980e+00
6.907663822174072266e+00,2.443135738372802734e+00,1.164719939231872559e+00
7.466314315795898438e+00,4.118939876556396484e+00,5.595295429229736328e-01
8.925423622131347656e+00,2.099764823913574219e+00,4.220676898956298828e+00
8.927236557006835938e+00,4.351473808288574219e+00,4.499423980712890625e+00
7.059268951416015625e+00,4.846215248107910156e+00,-1.714027971029281616e-01
3.273288726806640625e+00,3.119014739990234375e+00,-8.327578902244567871e-01
3.013049602508544922e+00,-1.323642253875732422e+00,-1.546794772148132324e-01
-1.044685006141662598e+00,-7.801701426506042480e-01,-1.733579754829406738e+00
-4.470947265625000000e+00,1.687138900160789490e-02,-1.770840048789978027e+00
-5.596569538116455078e+00,2.285780191421508789e+00,-1.556544750928878784e-01
-6.756563663482666016e+00,9.900524020195007324e-01,-8.529559373855590820e-01
-6.601438999176025391e+00,-5.689896941184997559e-01,-2.536333799362182617e+00
-4.468681812286376953e+00,1.401038169860839844e+00,-1.807593107223510742e+00
-6.043839931488037109e+00,7.969050407409667969e-01,-1.127373576164245605e+00
